  Sample Number ,  Sample ID ,  Number of Events ,  Termination Count ,  Count Gate ,  Dilution Factor ,  Original Volume ,  Cells/µL ,  Total Volume (µL) ,  Acquisition Time (s) ,  Date of Acquisition ,  Time of Acquisition ,  FSC Gain ,  SSC ,  GRN ,  YEL ,  RED ,  NIR ,  RED2 ,  NIR2 ,  GRN - %YEL ,  YEL - %GRN ,  RED - %YEL ,  YEL - %RED ,  RED - %NIR ,  NIR - %RED ,  YEL - %NIR ,  NIR - %YEL ,  GRN - %RED ,  RED - %GRN ,  GRN - %NIR ,  NIR - %GRN ,  RED2 - %YEL ,   YEL - %RED2 ,   RED2 - %RED ,   RED - %RED2 ,   RED2 - %GRN ,   GRN - %RED2 ,   RED2 - %NIR ,   NIR - %RED2 ,   RED2 - %NIR2 ,   NIR2 - %RED2 ,  NIR2 - %YEL ,   YEL - %NIR2 ,   NIR2 - %RED ,   RED - %NIR2 ,   NIR2 - %GRN ,   GRN - %NIR2 ,   NIR2 - %NIR ,   NIR - %NIR2 ,  Threshold Parameter ,  Threshold Value ,  Flow Rate (µL/s) ,  High Concentration Warning Trigger ,  # of Errors & Warnings ,  User Login Name ,  User Full Name ,   WorkList 
15, Optics-B-3,1172,10000, All Events,1,0.2,1.33E+02,8.79,14.9, 24-AUG-2022 , 14:06:00 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
16, Optics-B-3,1217,10000, All Events,1,0.2,1.39E+02,8.79,14.89, 24-AUG-2022 , 14:06:38 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
17, Optics-C-3,2155,10000, All Events,1,0.2,2.45E+02,8.79,14.89, 24-AUG-2022 , 14:07:15 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
18, Optics-C-3,2213,10000, All Events,1,0.2,2.52E+02,8.79,14.89, 24-AUG-2022 , 14:07:49 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
19, Optics-A-4,356,10000, All Events,1,0.2,4.05E+01,8.79,14.9, 24-AUG-2022 , 16:00:32 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
20, Optics-A-4,559,10000, All Events,1,0.2,6.36E+01,8.79,14.9, 24-AUG-2022 , 16:01:20 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
21, Optics-B-4,1445,10000, All Events,1,0.2,1.64E+02,8.79,14.89, 24-AUG-2022 , 16:01:57 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
22, Optics-B-4,1425,10000, All Events,1,0.2,1.62E+02,8.79,14.9, 24-AUG-2022 , 16:02:35 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
23, Optics-C-4,2576,10000, All Events,1,0.2,2.93E+02,8.79,14.89, 24-AUG-2022 , 16:03:13 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
24, Optics-C-4,1941,10000, All Events,1,0.2,2.21E+02,8.79,14.89, 24-AUG-2022 , 16:03:47 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
25, Optics-A-5,909,10000, All Events,1,0.2,1.03E+02,8.79,14.9, 24-AUG-2022 , 18:01:39 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
26, Optics-A-5,759,10000, All Events,1,0.2,8.64E+01,8.79,14.9, 24-AUG-2022 , 18:02:27 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
27, Optics-B-5,2191,10000, All Events,1,0.2,2.49E+02,8.79,14.89, 24-AUG-2022 , 18:03:05 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
28, Optics-B-5,2214,10000, All Events,1,0.2,2.52E+02,8.79,14.89, 24-AUG-2022 , 18:03:42 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
29, Optics-C-5,3231,10000, All Events,1,0.2,3.68E+02,8.79,14.89, 24-AUG-2022 , 18:04:20 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
30, Optics-C-5,2782,10000, All Events,1,0.2,3.17E+02,8.79,14.89, 24-AUG-2022 , 18:04:54 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
31, Optics-A-6,1292,10000, All Events,1,0.2,1.47E+02,8.79,14.89, 24-AUG-2022 , 20:02:31 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
32, Optics-A-6,1354,10000, All Events,1,0.2,1.56E+02,8.67,14.69, 24-AUG-2022 , 20:03:18 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
33, Optics-B-6,2778,10000, All Events,1,0.2,3.17E+02,8.76,14.84, 24-AUG-2022 , 20:03:56 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
34, Optics-B-6,2085,10000, All Events,1,0.2,2.37E+02,8.79,14.89, 24-AUG-2022 , 20:04:34 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
35, Optics-C-6,3330,10000, All Events,1,0.2,3.79E+02,8.79,14.89, 24-AUG-2022 , 20:05:11 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
36, Optics-C-6,3397,10000, All Events,1,0.2,3.87E+02,8.78,14.89, 24-AUG-2022 , 20:05:46 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
37, Optics-A-7,1161,10000, All Events,1,0.2,1.32E+02,8.79,14.9, 24-AUG-2022 , 22:07:05 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
38, Optics-A-7,1193,10000, All Events,1,0.2,1.35E+02,8.82,14.95, 24-AUG-2022 , 22:07:53 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
39, Optics-B-7,2127,10000, All Events,1,0.2,2.42E+02,8.79,14.89, 24-AUG-2022 , 22:08:30 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
40, Optics-B-7,2041,10000, All Events,1,0.2,2.32E+02,8.79,14.89, 24-AUG-2022 , 22:09:08 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
41, Optics-C-7,3391,10000, All Events,1,0.2,3.86E+02,8.79,14.89, 24-AUG-2022 , 22:09:45 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
42, Optics-C-7,3883,10000, All Events,1,0.2,4.42E+02,8.79,14.89, 24-AUG-2022 , 22:10:19 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
43, Optics-A-8,1449,10000, All Events,1,0.2,1.65E+02,8.79,14.89, 25-AUG-2022 , 00:10:04 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
44, Optics-A-8,1582,10000, All Events,1,0.2,1.80E+02,8.79,14.89, 25-AUG-2022 , 00:10:42 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
45, Optics-B-8,2719,10000, All Events,1,0.2,3.10E+02,8.79,14.89, 25-AUG-2022 , 00:11:19 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
46, Optics-B-8,3036,10000, All Events,1,0.2,3.46E+02,8.79,14.89, 25-AUG-2022 , 00:11:57 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
47, Optics-C-8,3340,10000, All Events,1,0.2,3.80E+02,8.79,14.89, 25-AUG-2022 , 00:12:35 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
48, Optics-C-8,4274,10000, All Events,1,0.2,4.87E+02,8.79,14.89, 25-AUG-2022 , 00:13:09 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
49, Optics-A-9,1272,10000, All Events,1,0.2,1.45E+02,8.79,14.9, 25-AUG-2022 , 02:14:52 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
50, Optics-A-9,984,10000, All Events,1,0.2,1.12E+02,8.79,14.9, 25-AUG-2022 , 02:15:39 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
51, Optics-B-9,2243,10000, All Events,1,0.2,2.55E+02,8.79,14.89, 25-AUG-2022 , 02:16:17 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
52, Optics-B-9,2685,10000, All Events,1,0.2,3.06E+02,8.79,14.89, 25-AUG-2022 , 02:16:55 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
53, Optics-C-9,4381,10000, All Events,1,0.2,4.99E+02,8.78,14.89, 25-AUG-2022 , 02:17:32 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
54, Optics-C-9,4288,10000, All Events,1,0.2,4.88E+02,8.79,14.89, 25-AUG-2022 , 02:18:06 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
55, Optics-A-10,894,10000, All Events,1,0.2,1.02E+02,8.79,14.9, 25-AUG-2022 , 04:07:10 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
56, Optics-A-10,874,10000, All Events,1,0.2,9.94E+01,8.79,14.9, 25-AUG-2022 , 04:08:00 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
57, Optics-B-10,3044,10000, All Events,1,0.2,3.47E+02,8.79,14.89, 25-AUG-2022 , 04:08:37 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
58, Optics-B-10,2661,10000, All Events,1,0.2,3.03E+02,8.79,14.89, 25-AUG-2022 , 04:09:15 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
59, Optics-C-10,3463,10000, All Events,1,0.2,3.94E+02,8.79,14.89, 25-AUG-2022 , 04:09:53 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
60, Optics-C-10,3659,10000, All Events,1,0.2,4.17E+02,8.78,14.89, 25-AUG-2022 , 04:10:27 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
61, Optics-A-11,1015,10000, All Events,1,0.2,1.16E+02,8.79,14.9, 25-AUG-2022 , 06:06:02 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
62, Optics-A-11,820,10000, All Events,1,0.2,9.33E+01,8.79,14.9, 25-AUG-2022 , 06:06:49 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
63, Optics-B-11,2576,10000, All Events,1,0.2,2.93E+02,8.79,14.89, 25-AUG-2022 , 06:07:27 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
64, Optics-B-11,2671,10000, All Events,1,0.2,3.04E+02,8.79,14.89, 25-AUG-2022 , 06:08:05 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
65, Optics-C-11,3960,10000, All Events,1,0.2,4.51E+02,8.79,14.89, 25-AUG-2022 , 06:08:43 ,36.44,6.17,1,1,1, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,2,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/Syn/2022/8/SYN22-5/plate_maps/Plate2.csv
